timestamp,event_id,event_type,severity,drowsiness_score,speed,frame_number,evidence_filename,clip_filename,details
2026-07-30 22:20:39,evt_745_9822,HEAD_POSE_TILT,WARNING,95.4,78.1,745,evidence_HEAD_POSE_TILT_20260730_222039_frame_745.jpg,event_HEAD_POSE_TILT_20260730_222039.mp4,"Driver head tilt/distraction: pitch=-168.0, roll=-6.1, yaw=12.8"
2026-07-30 22:20:42,evt_777_2068,HEAD_POSE_TILT,WARNING,100.0,82.7,777,evidence_HEAD_POSE_TILT_20260730_222042_frame_777.jpg,event_HEAD_POSE_TILT_20260730_222039.mp4,"Driver head tilt/distraction: pitch=-179.8, roll=-1.3, yaw=20.8"
2026-07-30 22:20:44,evt_805_4364,HEAD_POSE_TILT,WARNING,100.0,84.1,805,evidence_HEAD_POSE_TILT_20260730_222044_frame_805.jpg,event_HEAD_POSE_TILT_20260730_222044.mp4,"Driver head tilt/distraction: pitch=176.5, roll=-2.1, yaw=12.8"
2026-07-30 22:20:46,evt_833_6420,HEAD_POSE_TILT,WARNING,88.8,81.6,833,evidence_HEAD_POSE_TILT_20260730_222046_frame_833.jpg,event_HEAD_POSE_TILT_20260730_222044.mp4,"Driver head tilt/distraction: pitch=-176.6, roll=-2.2, yaw=17.3"
2026-07-30 22:20:48,evt_861_8590,HEAD_POSE_TILT,WARNING,84.2,77.9,861,evidence_HEAD_POSE_TILT_20260730_222048_frame_861.jpg,event_HEAD_POSE_TILT_20260730_222044.mp4,"Driver head tilt/distraction: pitch=-173.6, roll=-1.5, yaw=20.4"
2026-07-30 22:20:50,evt_889_774,HEAD_POSE_TILT,WARNING,100.0,74.9,889,evidence_HEAD_POSE_TILT_20260730_222050_frame_889.jpg,event_HEAD_POSE_TILT_20260730_222050.mp4,"Driver head tilt/distraction: pitch=-162.1, roll=-4.5, yaw=9.0"
2026-07-30 22:20:52,evt_917_2775,HEAD_POSE_TILT,WARNING,100.0,75.9,917,evidence_HEAD_POSE_TILT_20260730_222052_frame_917.jpg,event_HEAD_POSE_TILT_20260730_222050.mp4,"Driver head tilt/distraction: pitch=-172.1, roll=-5.7, yaw=23.4"
2026-07-30 22:20:53,evt_921_3193,MICRO_SLEEP,CRITICAL,100.0,77.1,921,evidence_MICRO_SLEEP_20260730_222053_frame_921.jpg,event_HEAD_POSE_TILT_20260730_222050.mp4,Eyes closed for 1.0s. Severe fatigue detected.
2026-07-30 22:20:55,evt_945_5153,HEAD_POSE_TILT,WARNING,98.8,80.0,945,evidence_HEAD_POSE_TILT_20260730_222055_frame_945.jpg,event_HEAD_POSE_TILT_20260730_222050.mp4,"Driver head tilt/distraction: pitch=-166.9, roll=-6.6, yaw=24.6"
2026-07-30 22:20:57,evt_968_7281,PHONE_USAGE,CRITICAL,100.0,83.9,968,evidence_PHONE_USAGE_20260730_222057_frame_968.jpg,event_PHONE_USAGE_20260730_222057.mp4,Driver detected holding cell phone.
2026-07-30 22:20:58,evt_973_8128,HEAD_POSE_TILT,WARNING,100.0,83.6,973,evidence_HEAD_POSE_TILT_20260730_222058_frame_973.jpg,event_PHONE_USAGE_20260730_222057.mp4,"Driver head tilt/distraction: pitch=-165.5, roll=-6.0, yaw=22.5"
2026-07-30 22:21:00,evt_993_815,MICRO_SLEEP,CRITICAL,100.0,85.3,993,evidence_MICRO_SLEEP_20260730_222100_frame_993.jpg,event_PHONE_USAGE_20260730_222057.mp4,Eyes closed for 1.0s. Severe fatigue detected.
2026-07-30 22:21:01,evt_1001_1914,HEAD_POSE_TILT,WARNING,100.0,85.1,1001,evidence_HEAD_POSE_TILT_20260730_222101_frame_1001.jpg,event_PHONE_USAGE_20260730_222057.mp4,"Driver head tilt/distraction: pitch=-165.5, roll=-6.9, yaw=20.7"
2026-07-30 22:21:03,evt_1021_3406,MICRO_SLEEP,CRITICAL,100.0,83.0,1021,evidence_MICRO_SLEEP_20260730_222103_frame_1021.jpg,event_PHONE_USAGE_20260730_222057.mp4,Eyes closed for 2.0s. Severe fatigue detected.
2026-07-30 22:21:04,evt_1029_4421,HEAD_POSE_TILT,WARNING,100.0,80.4,1029,evidence_HEAD_POSE_TILT_20260730_222104_frame_1029.jpg,event_HEAD_POSE_TILT_20260730_222104.mp4,"Driver head tilt/distraction: pitch=-168.5, roll=-7.6, yaw=18.0"
2026-07-30 22:21:06,evt_1057_6245,HEAD_POSE_TILT,WARNING,95.6,77.4,1057,evidence_HEAD_POSE_TILT_20260730_222106_frame_1057.jpg,event_HEAD_POSE_TILT_20260730_222104.mp4,"Driver head tilt/distraction: pitch=-174.1, roll=-3.2, yaw=19.1"
2026-07-30 22:21:08,evt_1085_8099,HEAD_POSE_TILT,WARNING,99.2,75.9,1085,evidence_HEAD_POSE_TILT_20260730_222108_frame_1085.jpg,event_HEAD_POSE_TILT_20260730_222104.mp4,"Driver head tilt/distraction: pitch=-173.8, roll=-3.4, yaw=14.8"
2026-07-30 22:21:10,evt_1113_213,HEAD_POSE_TILT,WARNING,94.0,76.4,1113,evidence_HEAD_POSE_TILT_20260730_222110_frame_1113.jpg,event_HEAD_POSE_TILT_20260730_222110.mp4,"Driver head tilt/distraction: pitch=-173.4, roll=-2.7, yaw=18.5"
2026-07-30 22:21:12,evt_1141_2179,HEAD_POSE_TILT,WARNING,82.8,82.3,1141,evidence_HEAD_POSE_TILT_20260730_222112_frame_1141.jpg,event_HEAD_POSE_TILT_20260730_222110.mp4,"Driver head tilt/distraction: pitch=-173.1, roll=-3.4, yaw=19.6"
2026-07-30 22:21:14,evt_1169_4136,HEAD_POSE_TILT,WARNING,71.6,85.4,1169,evidence_HEAD_POSE_TILT_20260730_222114_frame_1169.jpg,event_HEAD_POSE_TILT_20260730_222110.mp4,"Driver head tilt/distraction: pitch=-173.6, roll=-3.6, yaw=19.7"
2026-07-30 22:21:16,evt_1197_6299,HEAD_POSE_TILT,WARNING,60.4,84.4,1197,evidence_HEAD_POSE_TILT_20260730_222116_frame_1197.jpg,event_HEAD_POSE_TILT_20260730_222116.mp4,"Driver head tilt/distraction: pitch=-176.6, roll=-0.9, yaw=20.7"
2026-07-30 22:21:18,evt_1225_8214,HEAD_POSE_TILT,WARNING,49.2,79.9,1225,evidence_HEAD_POSE_TILT_20260730_222118_frame_1225.jpg,event_HEAD_POSE_TILT_20260730_222116.mp4,"Driver head tilt/distraction: pitch=-178.2, roll=-1.3, yaw=18.6"
2026-07-30 22:21:20,evt_1253_233,HEAD_POSE_TILT,WARNING,55.6,76.3,1253,evidence_HEAD_POSE_TILT_20260730_222120_frame_1253.jpg,event_HEAD_POSE_TILT_20260730_222116.mp4,"Driver head tilt/distraction: pitch=-176.0, roll=-1.3, yaw=19.1"
2026-07-30 22:21:21,evt_1274_1983,MICRO_SLEEP,CRITICAL,93.4,75.2,1274,evidence_MICRO_SLEEP_20260730_222121_frame_1274.jpg,event_MICRO_SLEEP_20260730_222121.mp4,Eyes closed for 1.0s. Severe fatigue detected.
2026-07-30 22:21:22,evt_1281_2809,HEAD_POSE_TILT,WARNING,100.0,75.2,1281,evidence_HEAD_POSE_TILT_20260730_222122_frame_1281.jpg,event_MICRO_SLEEP_20260730_222121.mp4,"Driver head tilt/distraction: pitch=-176.1, roll=-1.2, yaw=18.4"
2026-07-30 22:24:34,evt_55_4278,HEAD_POSE_TILT,WARNING,12.2,84.8,55,evidence_HEAD_POSE_TILT_20260730_222434_frame_55.jpg,event_HEAD_POSE_TILT_20260730_222434.mp4,"Driver head tilt/distraction: pitch=-178.6, roll=-1.6, yaw=9.2"
2026-07-30 22:24:36,evt_83_6691,HEAD_POSE_TILT,WARNING,45.0,81.4,83,evidence_HEAD_POSE_TILT_20260730_222436_frame_83.jpg,event_HEAD_POSE_TILT_20260730_222434.mp4,"Driver head tilt/distraction: pitch=-177.7, roll=-1.5, yaw=11.7"
2026-07-30 22:24:39,evt_111_9140,HEAD_POSE_TILT,WARNING,88.8,76.8,111,evidence_HEAD_POSE_TILT_20260730_222439_frame_111.jpg,event_HEAD_POSE_TILT_20260730_222434.mp4,"Driver head tilt/distraction: pitch=-177.9, roll=-0.7, yaw=9.1"
2026-07-30 22:24:39,evt_114_9764,MICRO_SLEEP,CRITICAL,94.2,76.8,114,evidence_MICRO_SLEEP_20260730_222439_frame_114.jpg,event_MICRO_SLEEP_20260730_222439.mp4,Eyes closed for 1.0s. Severe fatigue detected.
2026-07-30 22:24:42,evt_139_2209,HEAD_POSE_TILT,WARNING,96.8,74.3,139,evidence_HEAD_POSE_TILT_20260730_222442_frame_139.jpg,event_MICRO_SLEEP_20260730_222439.mp4,"Driver head tilt/distraction: pitch=-177.9, roll=-1.3, yaw=12.8"
2026-07-30 22:24:44,evt_167_4391,HEAD_POSE_TILT,WARNING,100.0,77.3,167,evidence_HEAD_POSE_TILT_20260730_222444_frame_167.jpg,event_MICRO_SLEEP_20260730_222439.mp4,"Driver head tilt/distraction: pitch=-148.5, roll=0.9, yaw=0.9"
2026-07-30 22:24:46,evt_195_6709,HEAD_POSE_TILT,WARNING,96.8,81.4,195,evidence_HEAD_POSE_TILT_20260730_222446_frame_195.jpg,event_HEAD_POSE_TILT_20260730_222446.mp4,"Driver head tilt/distraction: pitch=-159.3, roll=0.4, yaw=8.6"
2026-07-30 22:24:48,evt_223_8831,HEAD_POSE_TILT,WARNING,100.0,85.1,223,evidence_HEAD_POSE_TILT_20260730_222448_frame_223.jpg,event_HEAD_POSE_TILT_20260730_222446.mp4,"Driver head tilt/distraction: pitch=-179.6, roll=-0.8, yaw=1.2"
2026-07-30 22:24:49,evt_231_9585,MICRO_SLEEP,CRITICAL,100.0,85.3,231,evidence_MICRO_SLEEP_20260730_222449_frame_231.jpg,event_HEAD_POSE_TILT_20260730_222446.mp4,Eyes closed for 1.0s. Severe fatigue detected.
2026-07-30 22:24:51,evt_251_1438,HEAD_POSE_TILT,WARNING,96.4,83.7,251,evidence_HEAD_POSE_TILT_20260730_222451_frame_251.jpg,event_HEAD_POSE_TILT_20260730_222446.mp4,"Driver head tilt/distraction: pitch=-176.6, roll=-1.1, yaw=13.2"
2026-07-30 22:24:53,evt_279_3688,HEAD_POSE_TILT,WARNING,91.8,81.3,279,evidence_HEAD_POSE_TILT_20260730_222453_frame_279.jpg,event_HEAD_POSE_TILT_20260730_222453.mp4,"Driver head tilt/distraction: pitch=-174.5, roll=-2.1, yaw=16.1"
2026-07-30 22:24:55,evt_307_5714,HEAD_POSE_TILT,WARNING,80.6,77.2,307,evidence_HEAD_POSE_TILT_20260730_222455_frame_307.jpg,event_HEAD_POSE_TILT_20260730_222453.mp4,"Driver head tilt/distraction: pitch=-166.4, roll=-1.1, yaw=18.2"
2026-07-30 22:24:57,evt_335_7768,HEAD_POSE_TILT,WARNING,76.0,74.3,335,evidence_HEAD_POSE_TILT_20260730_222457_frame_335.jpg,event_HEAD_POSE_TILT_20260730_222453.mp4,"Driver head tilt/distraction: pitch=-151.1, roll=173.0, yaw=9.7"
2026-07-30 22:24:59,evt_363_9900,HEAD_POSE_TILT,WARNING,69.2,78.4,363,evidence_HEAD_POSE_TILT_20260730_222459_frame_363.jpg,event_HEAD_POSE_TILT_20260730_222459.mp4,"Driver head tilt/distraction: pitch=-138.1, roll=175.2, yaw=10.2"
2026-07-30 22:25:01,evt_392_1937,HEAD_POSE_TILT,WARNING,77.8,81.5,392,evidence_HEAD_POSE_TILT_20260730_222501_frame_392.jpg,event_HEAD_POSE_TILT_20260730_222459.mp4,"Driver head tilt/distraction: pitch=178.0, roll=162.9, yaw=0.7"
2026-07-30 22:25:04,evt_420_4182,HEAD_POSE_TILT,WARNING,93.0,85.2,420,evidence_HEAD_POSE_TILT_20260730_222504_frame_420.jpg,event_HEAD_POSE_TILT_20260730_222503.mp4,"Driver head tilt/distraction: pitch=-151.4, roll=173.4, yaw=3.4"
2026-07-30 22:25:06,evt_449_6285,HEAD_POSE_TILT,WARNING,99.2,83.5,449,evidence_HEAD_POSE_TILT_20260730_222506_frame_449.jpg,event_HEAD_POSE_TILT_20260730_222503.mp4,"Driver head tilt/distraction: pitch=-162.1, roll=17.2, yaw=2.5"
2026-07-30 22:25:09,evt_485_9309,HEAD_POSE_TILT,WARNING,97.6,78.6,485,evidence_HEAD_POSE_TILT_20260730_222509_frame_485.jpg,event_HEAD_POSE_TILT_20260730_222509.mp4,"Driver head tilt/distraction: pitch=-158.1, roll=-13.0, yaw=11.8"
2026-07-30 22:25:11,evt_514_1795,HEAD_POSE_TILT,WARNING,95.2,75.7,514,evidence_HEAD_POSE_TILT_20260730_222511_frame_514.jpg,event_HEAD_POSE_TILT_20260730_222509.mp4,"Driver head tilt/distraction: pitch=178.9, roll=-2.4, yaw=3.0"
2026-07-30 22:25:14,evt_542_4629,HEAD_POSE_TILT,WARNING,94.8,76.3,542,evidence_HEAD_POSE_TILT_20260730_222514_frame_542.jpg,event_HEAD_POSE_TILT_20260730_222514.mp4,"Driver head tilt/distraction: pitch=-179.4, roll=-1.4, yaw=14.8"
2026-07-30 22:25:17,evt_570_7040,HEAD_POSE_TILT,WARNING,83.6,80.7,570,evidence_HEAD_POSE_TILT_20260730_222517_frame_570.jpg,event_HEAD_POSE_TILT_20260730_222514.mp4,"Driver head tilt/distraction: pitch=-155.3, roll=0.0, yaw=10.7"
2026-07-30 22:25:19,evt_598_9266,HEAD_POSE_TILT,WARNING,72.4,85.1,598,evidence_HEAD_POSE_TILT_20260730_222519_frame_598.jpg,event_HEAD_POSE_TILT_20260730_222514.mp4,"Driver head tilt/distraction: pitch=-159.8, roll=1.2, yaw=11.3"
2026-07-30 22:25:21,evt_626_1656,HEAD_POSE_TILT,WARNING,61.2,84.0,626,evidence_HEAD_POSE_TILT_20260730_222521_frame_626.jpg,event_HEAD_POSE_TILT_20260730_222521.mp4,"Driver head tilt/distraction: pitch=-145.0, roll=-179.9, yaw=17.5"
2026-07-30 22:25:23,evt_654_3875,HEAD_POSE_TILT,WARNING,87.4,80.9,654,evidence_HEAD_POSE_TILT_20260730_222523_frame_654.jpg,event_HEAD_POSE_TILT_20260730_222521.mp4,"Driver head tilt/distraction: pitch=-166.0, roll=-2.1, yaw=18.0"
2026-07-30 22:25:24,evt_665_4830,MICRO_SLEEP,CRITICAL,100.0,79.7,665,evidence_MICRO_SLEEP_20260730_222524_frame_665.jpg,event_HEAD_POSE_TILT_20260730_222521.mp4,Eyes closed for 1.0s. Severe fatigue detected.
2026-07-30 22:25:26,evt_682_6426,HEAD_POSE_TILT,WARNING,100.0,76.5,682,evidence_HEAD_POSE_TILT_20260730_222526_frame_682.jpg,event_HEAD_POSE_TILT_20260730_222521.mp4,"Driver head tilt/distraction: pitch=-170.8, roll=-2.3, yaw=22.7"
